"state","region","year","public","hwy","water","other","private","gsp","emp","unemp"
36,2,1986,60244.69140625,10.0797424316406,9.08554172515869,10.2242336273193,11.8874778747559,11.988302230835,8.47447395324707,6.80000019073486
37,1,1970,4310.22021484375,7.72514915466309,6.34959363937378,7.29530763626099,8.60103416442871,9.19258403778076,5.84093236923218,5.19999980926514
37,1,1971,4451.240234375,7.73114109039307,6.38303327560425,7.36600875854492,8.63232517242432,9.19512557983398,5.83714723587036,6.80000019073486
37,1,1972,4493.5498046875,7.70722436904907,6.34885931015015,7.43681764602661,8.67347717285156,9.23474025726318,5.88081216812134,6.5
37,1,1973,4498.1201171875,7.68674087524414,6.33455753326416,7.47030973434448,8.71754741668701,9.25874996185303,5.90235996246338,6.19999980926514
37,1,1974,4490.52001953125,7.68012475967407,6.32057046890259,7.47859334945679,8.77493572235107,9.19907760620117,5.90536165237427,7.30000019073486
37,1,1975,4463.830078125,7.66816377639771,6.3182110786438,7.47879695892334,8.82464694976807,9.15196990966797,5.85564470291138,11
37,1,1976,4437.89013671875,7.64765739440918,6.32989931106567,7.48496389389038,8.71993446350098,9.20713520050049,5.90454387664795,8.10000038146973
37,1,1977,4443.85009765625,7.62695980072021,6.37866401672363,7.4965968132019,8.74619293212891,9.2421293258667,5.94463491439819,8.60000038146973
37,1,1978,4442.7001953125,7.60926723480225,6.4861912727356,7.47866725921631,8.77942657470703,9.26955223083496,5.98090887069702,6.59999990463257
37,1,1979,4430.52001953125,7.59530162811279,6.54190969467163,7.46627330780029,8.82525539398193,9.28117179870605,5.99146461486816,6.59999990463257
37,1,1980,4411.81005859375,7.58039855957031,6.58913278579712,7.45312738418579,8.8755578994751,9.26084327697754,5.98720550537109,7.19999980926514
37,1,1981,4396.27978515625,7.56470537185669,6.62598896026611,7.4459547996521,8.86182498931885,9.29173564910889,5.99495840072632,7.59999990463257
37,1,1982,4342.85009765625,7.55311870574951,6.64035940170288,7.42105197906494,8.89888095855713,9.26785469055176,5.96742820739746,10
37,1,1983,4302.35986328125,7.53838872909546,6.64605283737183,7.41084909439087,8.92309379577637,9.30764865875244,5.98217153549194,8.30000019073486
37,1,1984,4251.4501953125,7.52834272384644,6.63585472106934,7.39602851867676,8.94690895080566,9.39357852935791,6.03164625167847,5.30000019073486
37,1,1985,4230.740234375,7.52836942672729,6.65894746780396,7.37208032608032,8.98732662200928,9.43922710418701,6.06192302703857,4.90000009536743
37,1,1986,4254.35986328125,7.54116296768188,6.68564891815186,7.35851240158081,9.01089382171631,9.49424076080322,6.09244060516357,4
38,5,1970,8250.4296875,8.29493141174316,6.99831771850586,8.05582714080811,10.0991668701172,9.94865226745605,6.73578023910522,5
38,5,1971,8694.41015625,8.31944942474365,7.08011913299561,8.13252735137939,10.1806497573853,9.98165130615234,6.75995111465454,5.30000019073486
38,5,1972,9115.2197265625,8.35114574432373,7.21005725860596,8.1682653427124,10.2145938873291,10.0500087738037,6.82469987869263,4.19999980926514
38,5,1973,9554.0595703125,8.37765312194824,7.29632520675659,8.22427082061768,10.2479553222656,10.1233854293823,6.89162588119507,3.70000004768372
38,5,1974,10014.1396484375,8.41365528106689,7.35381174087524,8.27989768981934,10.2938241958618,10.1327323913574,6.92343187332153,4.5
38,5,1975,10637.4599609375,8.44340705871582,7.40198802947998,8.37882041931152,10.3385677337646,10.10573387146,6.89020204544067,8.69999980926514
38,5,1976,11097.58984375,8.46127033233643,7.41811466217041,8.45609188079834,10.4628992080688,10.1774759292603,6.94514751434326,6.90000009536743
38,5,1977,11500.5595703125,8.46935939788818,7.4228458404541,8.52918338775635,10.4785346984863,10.2324676513672,6.98628902435303,7.19999980926514
38,5,1978,11653.1796875,8.45858669281006,7.42463636398315,8.56807422637939,10.5055770874023,10.295090675354,7.03658819198608,5.69999980926514
38,5,1979,11911.5,8.45534515380859,7.46445274353027,8.60638999938965,10.5402584075928,10.3413877487183,7.06987428665161,5
38,5,1980,12263.759765625,8.45314979553223,7.49777841567993,8.6604118347168,10.5763826370239,10.351469039917,7.0806999206543,6.90000009536743
38,5,1981,12577.080078125,8.44917964935303,7.51697158813477,8.71059513092041,10.6044006347656,10.3900098800659,7.08707237243652,8.39999961853027
38,5,1982,12972.009765625,8.44112777709961,7.56662130355835,8.76493263244629,10.6296358108521,10.3716144561768,7.05815601348877,11
38,5,1983,13110.9697265625,8.4167537689209,7.59965658187866,8.79350090026855,10.6433887481689,10.431583404541,7.08086776733398,10
38,5,1984,13172.83984375,8.40024566650391,7.64327669143677,8.80058288574219,10.6529884338379,10.5115127563477,7.14084911346436,7.09999990463257
38,5,1985,13211.8095703125,8.40348720550537,7.66450643539429,8.79752922058105,10.6758966445923,10.537070274353,7.16719198226929,6.80000019073486
38,5,1986,13391.240234375,8.40991497039795,7.68786859512329,8.81256675720215,10.7841148376465,10.5784959793091,7.1989312171936,6.19999980926514
39,4,1970,4173.169921875,8.01766681671143,5.55624866485596,6.7801833152771,9.12722587585449,8.67658710479736,5.16706895828247,3.29999995231628
39,4,1971,4261.97998046875,8.03303527832031,5.5933723449707,6.81592512130737,9.15229606628418,8.71028995513916,5.18738603591919,3.70000004768372
39,4,1972,4333.4599609375,8.0492639541626,5.56524801254272,6.84670925140381,9.17870616912842,8.77663040161133,5.246497631073,3.70000004768372
39,4,1973,4407.52978515625,8.05358505249023,5.60145425796509,6.89938020706177,9.21210384368896,8.86049938201904,5.29380702972412,3.29999995231628
39,4,1974,4501.830078125,8.06942367553711,5.60932540893555,6.94081258773804,9.25512504577637,8.84448051452637,5.33078479766846,3.5
39,4,1975,4630.2001953125,8.08293342590332,5.63246536254883,7.0140233039856,9.29032135009766,8.87542724609375,5.34376859664917,3.70000004768372
39,4,1976,4732.91015625,8.08853721618652,5.66195297241211,7.08026218414307,9.319504737854,8.8424596786499,5.38724374771118,3.40000009536743
39,4,1977,4840.81982421875,8.09894943237305,5.65864562988281,7.14128494262695,9.31099605560303,8.91072082519531,5.42318630218506,3.29999995231628
39,4,1978,4895.6298828125,8.09380435943604,5.67177581787109,7.19366312026978,9.33470058441162,8.96187877655029,5.46637105941772,3
39,4,1979,4998.02001953125,8.0906286239624,5.73194885253906,7.26242542266846,9.36615180969238,9.00748920440674,5.48645544052124,3.5
39,4,1980,5067.5,8.08486175537109,5.7916407585144,7.30986785888672,9.39967823028564,8.96712207794189,5.47227048873901,4.90000009536743
39,4,1981,5125.4501953125,8.07980060577393,5.85512924194336,7.34460926055908,9.3852481842041,8.98832130432129,5.46383190155029,5.09999990463257
39,4,1982,5178.56005859375,8.07790660858154,5.92152500152588,7.36714029312134,9.39572811126709,8.96635627746582,5.43894863128662,5.5
39,4,1983,5162.240234375,8.07124710083008,5.97670602798462,7.35692453384399,9.39238929748535,8.94376754760742,5.46086120605469,5.40000009536743
39,4,1984,5146.60986328125,8.07070255279541,6.00687026977539,7.34021282196045,9.3911657333374,9.01188945770264,5.50938844680786,4.30000019073486
39,4,1985,5148.18017578125,8.07446193695068,6.04668617248535,7.3225564956665,9.4099645614624,9.03812789916992,5.51905822753906,5.09999990463257
39,4,1986,5281.22021484375,8.08058738708496,6.26139640808105,7.3304967880249,9.3330135345459,9.07795143127441,5.5290322303772,4.69999980926514
40,6,1970,20949.509765625,9.13564300537109,7.93292570114136,9.09174823760986,10.5562801361084,10.4564819335938,7.19112825393677,4.80000019073486
40,6,1971,21687.41015625,9.15976715087891,7.96201848983765,9.13891983032227,10.6059503555298,10.5124645233154,7.21288442611694,5
40,6,1972,22448.25,9.17576885223389,8.03411865234375,9.18025588989258,10.6450204849243,10.6066589355469,7.27938795089722,3.59999990463257
40,6,1973,22886.75,9.18441867828369,8.04473209381104,9.21286773681641,10.6803207397461,10.6787672042847,7.33374166488647,3
40,6,1974,23184.4609375,9.19635581970215,8.05579280853271,9.22732925415039,10.7328443527222,10.6701641082764,7.3512864112854,3.90000009536743
40,6,1975,23972.490234375,9.20844841003418,8.13810920715332,9.26567554473877,10.7802200317383,10.6477556228638,7.31701326370239,8.30000019073486
40,6,1976,24632.0703125,9.21961688995361,8.19221591949463,9.29891395568848,10.8410835266113,10.7212610244751,7.36226463317871,6
40,6,1977,25153.7890625,9.23620700836182,8.2238655090332,9.32034778594971,10.862491607666,10.7777261734009,7.40737819671631,6.30000019073486
40,6,1978,25444.0703125,9.24437618255615,8.25220108032227,9.32917022705078,10.8932647705078,10.8518581390381,7.45991468429565,5.80000019073486
40,6,1979,25820.640625,9.25075149536133,8.29318428039551,9.34239482879639,10.9313926696777,10.8734893798828,7.48285055160522,5.80000019073486
40,6,1980,26011.900390625,9.25610160827637,8.30792045593262,9.34903907775879,10.9717693328857,10.8553380966187,7.46542644500732,7.30000019073486
40,6,1981,26321.05078125,9.26052665710449,8.34209632873535,9.35957908630371,10.9798231124878,10.8743419647217,7.47045183181763,9.10000038146973
40,6,1982,26467.140625,9.2619514465332,8.37624931335449,9.35831069946289,11.0061664581299,10.8583641052246,7.44014644622803,12
40,6,1983,26394.650390625,9.26005077362061,8.4066104888916,9.34210586547852,11.0212488174438,10.9007501602173,7.44949817657471,12
40,6,1984,26261.0703125,9.26136302947998,8.42024421691895,9.32363224029541,11.0354051589966,10.9820671081543,7.50218629837036,8.60000038146973
40,6,1985,26236.060546875,9.27230167388916,8.41788768768311,9.31195163726807,11.064845085144,11.0241384506226,7.53251647949219,8
40,6,1986,26281.4609375,9.28218173980713,8.41927623748779,9.30592346191406,11.0831460952759,11.0685739517212,7.56517171859741,8
41,7,1970,53639.87890625,10.1636152267456,9.03034114837646,9.87020206451416,12.2722177505493,11.9886751174927,8.19558238983154,4.40000009536743
41,7,1971,55700.44921875,10.1966495513916,9.06982040405273,9.91334819793701,12.3046312332153,12.0081577301025,8.21161842346191,4.90000009536743
41,7,1972,57213.26953125,10.2240724563599,9.09202289581299,9.94128799438477,12.323561668396,12.0573406219482,8.264723777771,4.5
41,7,1973,59134.01171875,10.2546558380127,9.10196018218994,9.98721313476562,12.3445529937744,12.1197900772095,8.32886123657227,3.90000009536743
41,7,1974,60974.12109375,10.2640657424927,9.11693668365479,10.0511608123779,12.3791027069092,12.149920463562,8.38027286529541,4.30000019073486
41,7,1975,62734.609375,10.2738132476807,9.14960384368896,10.1006889343262,12.4127521514893,12.1752014160156,8.40355396270752,5.59999990463257
41,7,1976,64422.9296875,10.285493850708,9.19551849365234,10.1371994018555,12.5092477798462,12.2334060668945,8.45184326171875,5.69999980926514
41,7,1977,65863.921875,10.2896356582642,9.23300838470459,10.1738424301147,12.5236921310425,12.2956066131592,8.49837684631348,5.30000019073486
41,7,1978,67133.78125,10.2917127609253,9.26664638519287,10.2060823440552,12.5565271377563,12.3558664321899,8.57008934020996,4.80000019073486
41,7,1979,69034.0390625,10.303973197937,9.31589317321777,10.2424488067627,12.5963792800903,12.3901596069336,8.63084316253662,4.19999980926514
41,7,1980,71409.3125,10.319188117981,9.39205741882324,10.2787656784058,12.6395645141602,12.4063940048218,8.67440223693848,5.19999980926514
41,7,1981,74168.046875,10.3395843505859,9.44338607788086,10.3290977478027,12.7193975448608,12.4478063583374,8.7290735244751,5.30000019073486
41,7,1982,76260.4375,10.3599843978882,9.47506904602051,10.3627777099609,12.7640886306763,12.4470872879028,8.7424783706665,6.90000009536743
41,7,1983,78159.0234375,10.3843574523926,9.50795078277588,10.3841533660889,12.7912702560425,12.45778465271,8.73127174377441,8
41,7,1984,80067.9765625,10.4006242752075,9.53063488006592,10.4166860580444,12.8058004379272,12.5197334289551,8.77838706970215,5.90000009536743
41,7,1985,82196.09375,10.4113502502441,9.55401039123535,10.4591016769409,12.8355922698975,12.5545721054077,8.80434036254883,7
41,7,1986,84303.171875,10.417857170105,9.5959358215332,10.4953384399414,12.7999792098999,12.5292892456055,8.78938579559326,8.89999961853027
42,8,1970,6494.16015625,8.04480934143066,6.48065805435181,7.90992641448975,9.32835674285889,9.28266143798828,5.87773561477661,6.09999990463257
42,8,1971,6666.02978515625,8.09601974487305,6.46056127548218,7.91762018203735,9.36058044433594,9.32741165161133,5.91160917282104,6.40000009536743
42,8,1972,6773.31982421875,8.12605381011963,6.44018077850342,7.92492628097534,9.39112949371338,9.39955520629883,5.97380971908569,6.09999990463257
42,8,1973,6928.740234375,8.15990352630615,6.39606237411499,7.94852638244629,9.43296337127686,9.46109867095947,6.02779626846313,5.69999980926514
42,8,1974,7072.52978515625,8.18405914306641,6.38504266738892,7.97116851806641,9.47878456115723,9.49303531646729,6.07327508926392,5.90000009536743
42,8,1975,7239.52001953125,8.19597053527832,6.39682960510254,8.01078414916992,9.51907157897949,9.50911045074463,6.08745622634888,6.5
42,8,1976,7373.6298828125,8.19559574127197,6.40758943557739,8.05269718170166,9.68599891662598,9.56906318664551,6.13729476928711,5.69999980926514
42,8,1977,7547.7099609375,8.20796585083008,6.41042137145996,8.09238910675049,9.71620655059814,9.63717555999756,6.19174861907959,5.30000019073486
42,8,1978,7716.919921875,8.21914577484131,6.44909524917603,8.12369441986084,9.74932861328125,9.7178201675415,6.26416015625,3.79999995231628
42,8,1979,7893.14013671875,8.22184467315674,6.51037740707397,8.16042995452881,9.79114627838135,9.75794124603271,6.30700492858887,4.30000019073486
42,8,1980,8057.4501953125,8.22533416748047,6.5600118637085,8.1933479309082,9.83665370941162,9.77786731719971,6.31137180328369,6.30000019073486
42,8,1981,8334.41015625,8.24303817749023,6.5835337638855,8.24545001983643,9.86088752746582,9.8032808303833,6.32435894012451,6.69999980926514
42,8,1982,8606.08984375,8.25371742248535,6.58991622924805,8.30313110351562,9.89335536956787,9.7921085357666,6.32954263687134,7.80000019073486
42,8,1983,8908.4501953125,8.26028823852539,6.59496068954468,8.36865615844727,9.91009426116943,9.82930278778076,6.34018278121948,9.19999980926514
42,8,1984,9453.6298828125,8.27531051635742,6.61515426635742,8.47252464294434,9.92032718658447,9.91229820251465,6.39892768859863,6.5
42,8,1985,10311.400390625,8.29760074615479,6.69428968429565,8.61057281494141,9.94514656066895,9.94846057891846,6.43663120269775,5.90000009536743
42,8,1986,11392,8.3308687210083,6.76548862457275,8.76007461547852,10.0326414108276,9.96142578125,6.4522066116333,6
43,1,1970,2627.1201171875,7.51050710678101,5.56639623641968,6.28876876831055,8.30714130401611,8.37884998321533,4.99653625488281,4.90000009536743
43,1,1971,2756.18994140625,7.53973436355591,5.54705095291138,6.42710304260254,8.35474491119385,8.39795875549316,4.99788761138916,6.80000019073486
43,1,1972,2894.580078125,7.57081413269043,5.57848358154297,6.53551721572876,8.39000988006592,8.43620014190674,5.03435182571411,6.5
43,1,1973,2967.25,7.58336973190308,5.60870218276978,6.59197521209717,8.42893028259277,8.4765796661377,5.08326578140259,5.59999990463257
43,1,1974,3025.14990234375,7.60336923599243,5.6237645149231,6.61105918884277,8.47772026062012,8.44505214691162,5.09252262115479,6.90000009536743
43,1,1975,3083.07006835938,7.6080470085144,5.62235546112061,6.67480134963989,8.52075481414795,8.41803550720215,5.0882134437561,9.39999961853027
43,1,1976,3075.61010742188,7.60541725158691,5.59124803543091,6.68272256851196,8.47431468963623,8.46800327301025,5.12634229660034,8.69999980926514
43,1,1977,3055.26000976562,7.59994220733643,5.57124090194702,6.67759943008423,8.47760772705078,8.49964046478271,5.18402814865112,7
43,1,1978,3019.419921875,7.59569406509399,5.54412221908569,6.6516752243042,8.50232315063477,8.58727836608887,5.25017690658569,5.90000009536743
43,1,1979,3020.06005859375,7.58495616912842,5.5653247833252,6.67264032363892,8.5381441116333,8.62497043609619,5.28776168823242,5.09999990463257
43,1,1980,3032.36010742188,7.57116985321045,5.59500885009766,6.71158218383789,8.57699108123779,8.63657474517822,5.29881715774536,6.40000009536743
43,1,1981,3016.7900390625,7.55626058578491,5.63532495498657,6.71412181854248,8.6151819229126,8.6784610748291,5.31958961486816,5.69999980926514
43,1,1982,2983.18994140625,7.5366358757019,5.66111850738525,6.70956039428711,8.64314937591553,8.67778015136719,5.31271314620972,6.90000009536743
43,1,1983,2950.97998046875,7.52692222595215,5.67675399780273,6.68659734725952,8.65812301635742,8.74209499359131,5.32981586456299,6.90000009536743
43,1,1984,2927.85009765625,7.52155065536499,5.71863842010498,6.65406227111816,8.67123508453369,8.80522537231445,5.37017297744751,5.19999980926514
43,1,1985,2925.38989257812,7.51680850982666,5.77876615524292,6.63770341873169,8.69981288909912,8.87374782562256,5.41476631164551,4.80000019073486
43,1,1986,2936.43994140625,7.51215887069702,5.81565189361572,6.64740324020386,8.84496879577637,8.93392753601074,5.45702886581421,4.69999980926514
44,5,1970,20732.560546875,9.32938575744629,7.89249324798584,8.82338905334473,10.4546918869019,10.7845449447632,7.3257417678833,3.40000009536743
44,5,1971,21582.279296875,9.35950183868408,7.90718412399292,8.88971519470215,10.5131330490112,10.8207578659058,7.35704565048218,3.59999990463257
44,5,1972,22348.279296875,9.38579559326172,7.93321228027344,8.9414176940918,10.5517253875732,10.8766689300537,7.41167688369751,3.59999990463257
44,5,1973,22927,9.40694713592529,7.95622444152832,8.97475337982178,10.5964365005493,10.9466218948364,7.46931219100952,3.59999990463257
44,5,1974,23570.720703125,9.4400110244751,7.97359275817871,8.99783992767334,10.6491193771362,10.9585132598877,7.49792814254761,4
44,5,1975,24524.640625,9.4754056930542,8.02039909362793,9.04157829284668,10.6953020095825,10.9558811187744,7.48363780975342,6.40000009536743
44,5,1976,25440.390625,9.50283336639404,8.10379409790039,9.07518100738525,10.788818359375,11.0041313171387,7.52191352844238,5.90000009536743
44,5,1977,26020.05078125,9.52249145507812,8.17649841308594,9.0825138092041,10.807765007019,11.0532836914062,7.56548261642456,5.30000019073486
44,5,1978,26621.80078125,9.54560089111328,8.23933506011963,9.08836936950684,10.8394117355347,11.1041297912598,7.61751365661621,5.40000009536743
44,5,1979,27058.080078125,9.55788993835449,8.28627490997314,9.09752082824707,10.8800601959229,11.1290702819824,7.65681028366089,4.69999980926514
44,5,1980,27606.759765625,9.56989574432373,8.3457145690918,9.1124792098999,10.923490524292,11.1387701034546,7.6765661239624,5
44,5,1981,27993.189453125,9.57485961914062,8.39037322998047,9.12592697143555,10.9536781311035,11.166356086731,7.67823362350464,6.09999990463257
44,5,1982,28206.7109375,9.57571506500244,8.43719482421875,9.12484550476074,10.9822454452515,11.1615934371948,7.67154741287231,7.69999980926514
44,5,1983,28109.5,9.56776142120361,8.4642858505249,9.11281204223633,10.9983320236206,11.2166738510132,7.69934415817261,6.09999990463257
44,5,1984,28031.4609375,9.5656270980835,8.46460819244385,9.10738849639893,11.014627456665,11.2813587188721,7.75503873825073,5
44,5,1985,27922.619140625,9.56442070007324,8.46384334564209,9.09758377075195,11.0462865829468,11.3283176422119,7.8057599067688,5.59999990463257
44,5,1986,28000.6796875,9.56478691101074,8.4736442565918,9.10050678253174,11.1754341125488,11.3870334625244,7.84686374664307,5
45,9,1970,25751.490234375,9.06613826751709,8.14223766326904,9.52206325531006,10.529598236084,10.5770444869995,6.98416042327881,9.10000038146973
45,9,1971,26775.4609375,9.1074686050415,8.16466999053955,9.56370162963867,10.5779285430908,10.57044506073,6.97026062011719,10
45,9,1972,27853.91015625,9.14826488494873,8.17659950256348,9.60905265808105,10.6155643463135,10.6099214553833,7.00315618515015,9.5
45,9,1973,28392.599609375,9.17801284790039,8.17459297180176,9.62648773193359,10.6508197784424,10.6798267364502,7.04951524734497,7.69999980926514
45,9,1974,29137.599609375,9.21820545196533,8.20281410217285,9.64260482788086,10.7024164199829,10.722936630249,7.08932638168335,7.19999980926514
45,9,1975,29497.890625,9.2309684753418,8.22366714477539,9.65254402160645,10.7476367950439,10.7443428039551,7.11126756668091,9.5
45,9,1976,29997.509765625,9.23966407775879,8.25568580627441,9.67095565795898,10.8260049819946,10.7933731079102,7.15687847137451,8.69999980926514
45,9,1977,30862.779296875,9.23793888092041,8.37482929229736,9.69562816619873,10.8494606018066,10.8495502471924,7.22037363052368,8.80000019073486
45,9,1978,31968.099609375,9.24905490875244,8.46786594390869,9.72996807098389,10.8779516220093,10.9486112594604,7.30343961715698,6.90000009536743
45,9,1979,33454.73046875,9.25634098052979,8.48117637634277,9.8070240020752,10.9134006500244,11.005012512207,7.36593914031982,6.80000019073486
45,9,1980,35106.08984375,9.27153301239014,8.50037288665771,9.88116359710693,10.9508333206177,10.9986944198608,7.38293313980103,7.90000009536743
45,9,1981,36528,9.28450298309326,8.50984001159668,9.94245910644531,11.005277633667,10.984902381897,7.38523101806641,9.5
45,9,1982,37941.5,9.29766654968262,8.48731899261475,10.0067720413208,11.0296792984009,10.9463224411011,7.35793876647949,12
45,9,1983,39515.5703125,9.31098747253418,8.48271369934082,10.0701103210449,11.0423698425293,10.9823732376099,7.3690333366394,11
45,9,1984,40454.46875,9.33571815490723,8.47990894317627,10.0983009338379,11.054949760437,11.0269060134888,7.41433191299438,9.5
45,9,1985,40775.80859375,9.34823226928711,8.49502944946289,10.1026210784912,11.0810499191284,11.0613746643066,7.44448232650757,8.10000038146973
45,9,1986,41136.359375,9.37059307098389,8.52574825286865,10.1005058288574,11.0979223251343,11.114803314209,7.47867822647095,8.19999980926514
46,5,1970,6482.8701171875,8.30625534057617,6.38785552978516,7.51706981658936,10.098653793335,9.80162048339844,6.24707508087158,6.09999990463257
46,5,1971,7051.169921875,8.39829063415527,6.35123491287231,7.61996459960938,10.139063835144,9.82216930389404,6.25382900238037,6.5
46,5,1972,7652.5400390625,8.5045919418335,6.34252643585205,7.6717848777771,10.1736040115356,9.86858558654785,6.29249477386475,6.5
46,5,1973,8245.2099609375,8.6160717010498,6.33178663253784,7.67943143844604,10.2119760513306,9.89045333862305,6.3307900428772,5.69999980926514
46,5,1974,8735.9501953125,8.70334529876709,6.31360244750977,7.67827081680298,10.2562046051025,9.85435009002686,6.34983825683594,5.90000009536743
46,5,1975,9220.6201171875,8.76428127288818,6.31967067718506,7.72478675842285,10.2986040115356,9.85371971130371,6.35384798049927,8.5
46,5,1976,9624.8603515625,8.80497169494629,6.34756422042847,7.77756214141846,10.3887424468994,9.91798210144043,6.39074373245239,7.5
46,5,1977,9942.150390625,8.8355541229248,6.34752941131592,7.82272911071777,10.4177627563477,9.96142578125,6.41607856750488,7.09999990463257
46,5,1978,10115.5498046875,8.84980487823486,6.35955667495728,7.8495306968689,10.4522724151611,10.0004329681396,6.45062828063965,6.19999980926514
46,5,1979,10457.330078125,8.87032985687256,6.39402532577515,7.91624212265015,10.4889488220215,10.025351524353,6.49011611938477,6.69999980926514
46,5,1980,10705.1796875,8.88931941986084,6.40931940078735,7.95283651351929,10.5254745483398,10.014536857605,6.4706449508667,7.90000009536743
46,5,1981,10943.5595703125,8.90934562683105,6.45639276504517,7.97452259063721,10.4539556503296,10.0012035369873,6.44333600997925,11
46,5,1982,11059.6201171875,8.92296600341797,6.53140211105347,7.96240186691284,10.4774007797241,9.9697437286377,6.40984582901001,14
46,5,1983,11078.849609375,8.92943382263184,6.62831926345825,7.92719459533691,10.4894037246704,9.94376564025879,6.36698579788208,18
46,5,1984,11072.8896484375,8.93085384368896,6.69562578201294,7.90185832977295,10.4931669235229,9.9811429977417,6.3912467956543,15
46,5,1985,11000.7001953125,8.92833709716797,6.71160650253296,7.87705564498901,10.5064210891724,9.98179054260254,6.39225196838379,13
46,5,1986,10984.3798828125,8.92863941192627,6.72624540328979,7.86533355712891,10.4851932525635,9.98529815673828,6.39275407791138,12
47,3,1970,23565.080078125,9.17885780334473,8.286057472229,9.20098114013672,10.5792598724365,10.7210845947266,7.33328437805176,3.90000009536743
47,3,1971,24271.669921875,9.20059490203857,8.29099464416504,9.24771881103516,10.618408203125,10.7473154067993,7.33001184463501,4.5
47,3,1972,24747.060546875,9.21443462371826,8.29287147521973,9.27900218963623,10.6516189575195,10.7971029281616,7.36568641662598,4.19999980926514
47,3,1973,25226.91015625,9.23151588439941,8.31336212158203,9.29971408843994,10.6868991851807,10.8601903915405,7.41487407684326,4.09999990463257
47,3,1974,25539.330078125,9.25151920318604,8.33574771881104,9.30097007751465,10.7349700927734,10.8557243347168,7.44038152694702,4.59999990463257
47,3,1975,25799.33984375,9.25939464569092,8.36408424377441,9.30623149871826,10.7778739929199,10.838207244873,7.42464256286621,6.90000009536743
47,3,1976,25842.140625,9.25898170471191,8.38022232055664,9.30416965484619,10.796968460083,10.8940134048462,7.45350408554077,5.59999990463257
47,3,1977,25945.009765625,9.26429176330566,8.38973426818848,9.30465316772461,10.8215732574463,10.9517707824707,7.49493074417114,4.90000009536743
47,3,1978,25858.169921875,9.2667407989502,8.39297866821289,9.2930269241333,10.8487529754639,11.0005655288696,7.54274368286133,5.09999990463257
47,3,1979,25885.939453125,9.26521492004395,8.41203498840332,9.28923892974854,10.8853054046631,11.029860496521,7.58080196380615,4.5
47,3,1980,25894.16015625,9.26797199249268,8.41342926025391,9.28671932220459,10.9242343902588,11.0063409805298,7.56946325302124,7.19999980926514
47,3,1981,25984.740234375,9.27305030822754,8.43077182769775,9.28280258178711,10.9135513305664,11.0155916213989,7.56174564361572,7.80000019073486
47,3,1982,26034.630859375,9.27852821350098,8.44850063323975,9.27433776855469,10.9377841949463,10.9947061538696,7.53192758560181,11
47,3,1983,26289.51953125,9.29135227203369,8.47417545318604,9.27389812469482,10.9492702484131,11.0194978713989,7.53080177307129,10
47,3,1984,26225.890625,9.29015254974365,8.50849914550781,9.25323963165283,10.9584999084473,11.0892095565796,7.57517433166504,7.30000019073486
47,3,1985,26304.98046875,9.29397296905518,8.54489612579346,9.23914527893066,10.9836778640747,11.119423866272,7.59241676330566,7.19999980926514
47,3,1986,26400.599609375,9.29179859161377,8.57406902313232,9.23593997955322,11.0061187744141,11.1586904525757,7.6127815246582,7
48,8,1970,3674.01000976562,7.89962100982666,5.64314746856689,6.54450178146362,9.56869602203369,8.97765159606934,4.68490505218506,4.5
48,8,1971,3701.90991210938,7.91450452804565,5.61691665649414,6.5369668006897,9.57908153533936,8.92319107055664,4.70953035354614,4.5
48,8,1972,3701.90991210938,7.92331552505493,5.6009373664856,6.50775527954102,9.58766555786133,8.96277618408203,4.76473474502563,4
48,8,1973,3722.92993164062,7.93216133117676,5.56769561767578,6.51568984985352,9.61155223846436,8.99553680419922,4.83707523345947,3.5
48,8,1974,3732.09008789062,7.93901634216309,5.55485677719116,6.505784034729,9.63462066650391,9.08602333068848,4.91632461547852,3.59999990463257
48,8,1975,3772.4599609375,7.93618488311768,5.57112693786621,6.56956577301025,9.65950298309326,9.09929752349854,4.98360681533813,4.19999980926514
48,8,1976,3884.01000976562,7.93890190124512,5.61111879348755,6.69241857528687,9.88019180297852,9.11129283905029,5.05305624008179,4.09999990463257
48,8,1977,4037.03002929688,7.97189331054688,5.67552042007446,6.74174785614014,9.90237045288086,9.18799209594727,5.13873529434204,3.59999990463257
48,8,1978,4115.60986328125,7.97962999343872,5.68605995178223,6.80243921279907,9.94079494476318,9.3090991973877,5.23324537277222,3.29999995231628
48,8,1979,4268.7099609375,7.98973989486694,5.74770355224609,6.91245412826538,9.98246002197266,9.39166164398193,5.30181121826172,2.79999995231628
48,8,1980,4399.68994140625,7.99942016601562,5.82322359085083,6.98693609237671,10.0269527435303,9.47477912902832,5.34805965423584,4
48,8,1981,4572.669921875,8.00823879241943,5.93803739547729,7.07990884780884,10.1784715652466,9.52639102935791,5.40941143035889,4.09999990463257
48,8,1982,4731.97998046875,8.02637958526611,6.01232051849365,7.1411657333374,10.2300882339478,9.47700309753418,5.38311815261841,5.80000019073486
48,8,1983,4950.81982421875,8.04558181762695,6.09939908981323,7.23363590240479,10.2606887817383,9.38614082336426,5.31073999404907,8.39999961853027
48,8,1984,5184.72998046875,8.06955528259277,6.1666145324707,7.32150602340698,10.2679500579834,9.39872646331787,5.31958961486816,6.30000019073486
48,8,1985,5448.3798828125,8.10044097900391,6.25960063934326,7.39599800109863,10.2862615585327,9.39449405670166,5.33223533630371,7.09999990463257
